cycle,database_style_key,epa_short_name,indicator,source_dataset,epa_definition_what_it_measures,sample_or_record_type_s,legal_values_format,range_low,range_high,definition_status,convenience_prefix,appears_in_count_datasets,metadata_record_count
2324,phab_SDDEPTH,SDDEPTH,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Std Dev. of Thalweg Depth (m) | Std Dev. of Thalweg Depth (cm),PHab boatable: channel morphology | PHab wadeable: channel morphology,,,,Protocol/sample-type specific definitions — see Metadata Detail,phab,1,2
2324,phab_SDDEPTH_CM,SDDEPTH_CM,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Std Dev. of Thalweg Depth (cm),PHab boatable: channel morphology | PHab wadeable: channel morphology,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_SDINC_H,SDINC_H,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Channel Incision Ht.-Std. Dev. (m),PHab boatable: channel morphology | PHab wadeable: channel morphology,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_SDWD_RAT,SDWD_RAT,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Std Dev of Width/Depth Ratio (m/m),PHab boatable: channel morphology | PHab wadeable: channel morphology,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_SDWIDTH,SDWIDTH,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Std Dev. of Wetted Width (m),PHab boatable: channel morphology | PHab wadeable: channel morphology,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_SDWXD,SDWXD,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Std Dev. of Wetted Width x Thalweg Depth (m2),PHab boatable: channel morphology | PHab wadeable: channel morphology,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_SINU,SINU,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Sinuosity of sample reach.,PHab boatable: slope & bearing | PHab wadeable: slope & bearing,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_SITE_ID,SITE_ID,Physical Habitat,NRSA 2324 Physical Habitat Metrics,"Site ID for the study and year sampled. Preferred form is NRSnn_MM-xxxxx where nn is current cycle year (04, 08, 13, 18, etc), MM is two letter state code, and xxxxx is between 10001 and 99999. No missing or \blank\"" values allowed."" | Site ID",DESIGN | VERIF,,,,Protocol/sample-type specific definitions — see Metadata Detail,phab,15,2
2324,phab_UID,UID,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Unique site visit ID,,,,,Single metadata definition,phab,15,1
2324,phab_UNIQUE_ID,UNIQUE_ID,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Unique site ID based on location that does not depend on year sampled or any other factor. Form is NRS_ss_nnnnn where ss state and nnnnn is number that starts at 10001. No missing values allowed.,,,,,Single metadata definition,phab,15,1
2324,phab_V1W_MSQ,V1W_MSQ,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Bankful Channel woody debris (m3/m2),PHab boatable: large woody debris | PHab wadeable: large woody debris,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_V1WM100,V1WM100,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Bankful channel woody debris (m3/100m),PHab boatable: large woody debris | PHab wadeable: large woody debris,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_V2W_MSQ,V2W_MSQ,Physical Habitat,NRSA 2324 Physical Habitat Metrics,LWD vol in Bkf chnl& dry (m3/m2-SMLX) | LWD Vol in Bkf chnl (m3/m2-SMLX),PHab boatable: large woody debris | PHab wadeable: large woody debris,,,,Protocol/sample-type specific definitions — see Metadata Detail,phab,1,2
2324,phab_V2WM100,V2WM100,Physical Habitat,NRSA 2324 Physical Habitat Metrics,LWD vol in Bkf chnl& dry (m3/100m-SMLX) | LWD Vol in Bkf chnl (m3/100m-SMLX),PHab boatable: large woody debris | PHab wadeable: large woody debris,,,,Protocol/sample-type specific definitions — see Metadata Detail,phab,1,2
2324,phab_V4W_MSQ,V4W_MSQ,Physical Habitat,NRSA 2324 Physical Habitat Metrics,LWD vol in Bkf chnl & dry (m3/m2-LX) | LWD Vol in Bkf chnl (m3/m2-LX),PHab boatable: large woody debris | PHab wadeable: large woody debris,,,,Protocol/sample-type specific definitions — see Metadata Detail,phab,1,2
2324,phab_V4WM100,V4WM100,Physical Habitat,NRSA 2324 Physical Habitat Metrics,LWD vol in Bkf chnl & dry (m3/100m-LX) | LWD Vol in Bkf chnl (m3/100m-LX),PHab boatable: large woody debris | PHab wadeable: large woody debris,,,,Protocol/sample-type specific definitions — see Metadata Detail,phab,1,2
2324,phab_VISIT_NO,VISIT_NO,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Number identifying which visit this is,VERIF,|1|2,,,Single metadata definition,phab,15,1
2324,phab_W1_HAG,W1_HAG,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Human Agricultural Influence Index(distance-wtd tally of types and presence,PHab boatable: human disturbance | PHab wadeable: human disturbance,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_W1_HALL,W1_HALL,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Human Disturbance Index(distance-wtd tally of types and presence used for condition | Human Disturbance Index(distance-wtd tally of types and presence,PHAB | PHab boatable: human disturbance | PHab wadeable: human disturbance,,,,Protocol/sample-type specific definitions — see Metadata Detail,phab,1,3
2324,phab_W1_HNOAG,W1_HNOAG,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Human Non-Agricultural Disturbance Index (distance weighted tally of types and presence),PHab boatable: human disturbance | PHab wadeable: human disturbance,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_W1H_BLDG,W1H_BLDG,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Rip Dist--Buildings (ProxWt Pres),PHab boatable: human disturbance | PHab wadeable: human disturbance,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_W1H_CROP,W1H_CROP,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Near Channel Human Dist : Row Crops (distance-wtd tally of presence,PHab boatable: human disturbance | PHab wadeable: human disturbance,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_W1H_LDFL,W1H_LDFL,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Rip Dist--Trash/Landfill (ProxWt Pres),PHab boatable: human disturbance | PHab wadeable: human disturbance,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_W1H_LOG,W1H_LOG,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Rip Dist--Logging Activity (ProxWt Pres),PHab boatable: human disturbance | PHab wadeable: human disturbance,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_W1H_MINE,W1H_MINE,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Rip Dist--Mining Activity (ProxWt Pres),PHab boatable: human disturbance | PHab wadeable: human disturbance,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_W1H_PARK,W1H_PARK,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Rip Dist--Lawn/Park (ProxWt Pres),PHab boatable: human disturbance | PHab wadeable: human disturbance,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_W1H_PIPE,W1H_PIPE,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Rip Dist--Pipes infl/effl (ProxWt Pres),PHab boatable: human disturbance | PHab wadeable: human disturbance,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_W1H_PSTR,W1H_PSTR,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Rip Dist--Pasture/Hayfield (ProxWt Pres),PHab boatable: human disturbance | PHab wadeable: human disturbance,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_W1H_PVMT,W1H_PVMT,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Rip Dist--Pavement (ProxWt Pres),PHab boatable: human disturbance | PHab wadeable: human disturbance,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_W1H_ROAD,W1H_ROAD,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Rip Dist--Road/Railroad (ProxWt Pres),PHab boatable: human disturbance | PHab wadeable: human disturbance,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_W1H_WALL,W1H_WALL,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Near Channel Human Dist : Walls/dikes/revetments(distance-wtd tally of presence,PHab boatable: human disturbance | PHab wadeable: human disturbance,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XBEARING,XBEARING,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Mean Flow Direction of reach (degrees),PHab boatable: slope & bearing | PHab wadeable: slope & bearing,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XBKA,XBKA,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Bank Angle--mean (degrees),PHab wadeable: bank morphology,,,,Single metadata definition,phab,1,1
2324,phab_XBKF_H,XBKF_H,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Mean Bankfull Height above wetted channel (m),PHab boatable: channel morphology | PHab wadeable: channel morphology,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XBKF_W,XBKF_W,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Mean Bankfull Width (m),PHab boatable: channel morphology | PHab wadeable: channel morphology,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XC,XC,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Canopy Mean Areal Cover proportion,PHab boatable: riparian vegetation | PHab wadeable: riparian vegetation,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XCDENBK,XCDENBK,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Canopy Density at bank (mean percent),PHab boatable: canopy densiometer | PHab wadeable: canopy densiometer,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XCDENMID,XCDENMID,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Canopy Density at mid-channel (mean percent),PHab boatable: canopy densiometer | PHab wadeable: canopy densiometer,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XCEMBED,XCEMBED,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Mean Embeddedness--Channel only (%),PHab boatable: substrate embeddedness | PHab wadeable: substrate embeddedness,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XCL,XCL,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Large diameter (Dbh>0.3m) Tree Canopy Areal Cover proportion,PHab boatable: riparian vegetation | PHab wadeable: riparian vegetation,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XCM,XCM,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Rip Veg Canopy+Mid Layer Cover,PHab boatable: riparian vegetation | PHab wadeable: riparian vegetation,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XCMG,XCMG,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Sum of Canopy+Mid+Ground layer areal cover proportion,PHab boatable: riparian vegetation | PHab wadeable: riparian vegetation,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XCMGW,XCMGW,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Sum of Woody Canopy+Mid+Ground layer areal cover proportion,PHab boatable: riparian vegetation | PHab wadeable: riparian vegetation,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XCMW,XCMW,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Rip Veg Canopy+Mid Layer Woody Cover,PHab boatable: riparian vegetation | PHab wadeable: riparian vegetation,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XCS,XCS,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Riparian Canopy <= 0.3m DBH (Cover),PHab boatable: riparian vegetation | PHab wadeable: riparian vegetation,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XDEPTH,XDEPTH,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Mean thalweg depth (m) | Mean thalweg depth (cm),PHab boatable: channel morphology | PHab wadeable: channel morphology,,,,Protocol/sample-type specific definitions — see Metadata Detail,phab,1,2
2324,phab_XDEPTH_CM,XDEPTH_CM,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Mean thalweg depth (cm),PHab boatable: channel morphology | PHab wadeable: channel morphology,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XEMBED,XEMBED,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Mean streambed embeddedness (%),PHab boatable: substrate embeddedness | PHab wadeable: substrate embeddedness,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XFC_ALG,XFC_ALG,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Filamentous algae Mean areal cover,PHab boatable: fish cover | PHab wadeable: fish cover,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XFC_ALL,XFC_ALL,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Lit. cover-sum(all) (Areal Prop) | Fish Cvr-All Types (Sum Areal Prop),PHab boatable: fish cover | PHab wadeable: fish cover,,,,Protocol/sample-type specific definitions — see Metadata Detail,phab,1,2
2324,phab_XFC_AQM,XFC_AQM,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Aquatic macrophyte mean areal cover,PHab boatable: fish cover | PHab wadeable: fish cover,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XFC_BIG,XFC_BIG,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Lit. cvr-sum(LWDRCKUCBHUM Area Prop) | Fish Cvr-LWDRCKUCBorHUM(Sum Area Prop),PHab boatable: fish cover | PHab wadeable: fish cover,,,,Protocol/sample-type specific definitions — see Metadata Detail,phab,1,2
2324,phab_XFC_BRS,XFC_BRS,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Lit. cvr-brush&small debris (Areal Prop) | Fish Cvr-Brush&Small Debris (Areal Prop),PHab boatable: fish cover | PHab wadeable: fish cover,,,,Protocol/sample-type specific definitions — see Metadata Detail,phab,1,2
2324,phab_XFC_HUM,XFC_HUM,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Lit. cover-artif. structs. (Areal Prop) | Fish Cvr-Artif. Structs. (Areal Prop),PHab boatable: fish cover | PHab wadeable: fish cover,,,,Protocol/sample-type specific definitions — see Metadata Detail,phab,1,2
2324,phab_XFC_LVT,XFC_LVT,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Fish Cvr-Artif. Structs. (Areal Prop),PHab boatable: fish cover | PHab wadeable: fish cover,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XFC_LWD,XFC_LWD,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Large woody debris areal cover,PHab boatable: fish cover | PHab wadeable: fish cover,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XFC_NAT,XFC_NAT,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Sum of non-anthropogenic fish areal cover types,PHab boatable: fish cover | PHab wadeable: fish cover,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XFC_OHV,XFC_OHV,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Lit. cover-overhang veg (Areal Prop) | Fish Cvr-Overhang Veg (Areal Prop),PHab boatable: fish cover | PHab wadeable: fish cover,,,,Protocol/sample-type specific definitions — see Metadata Detail,phab,1,2
2324,phab_XFC_RCK,XFC_RCK,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Littoral fish cvr-boulders (Areal Prop) | Fish Cvr-Boulders (Areal Prop),PHab boatable: fish cover | PHab wadeable: fish cover,,,,Protocol/sample-type specific definitions — see Metadata Detail,phab,1,2
2324,phab_XFC_UCB,XFC_UCB,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Lit. cover-undercut banks (Areal Prop) | Fish Cvr-Undercut Banks (Areal Prop),PHab boatable: fish cover | PHab wadeable: fish cover,,,,Protocol/sample-type specific definitions — see Metadata Detail,phab,1,2
2324,phab_XG,XG,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Riparian Veg Ground Layer Cover,PHab boatable: riparian vegetation | PHab wadeable: riparian vegetation,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XGB,XGB,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Barren ground layer areal cover,PHab boatable: riparian vegetation | PHab wadeable: riparian vegetation,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XGH,XGH,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Non-woody ground layer areal cover,PHab boatable: riparian vegetation | PHab wadeable: riparian vegetation,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XGW,XGW,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Woody ground layer areal cover,PHab boatable: riparian vegetation | PHab wadeable: riparian vegetation,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XINC_H,XINC_H,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Terrace Height above water level (m),PHab boatable: channel morphology | PHab wadeable: channel morphology,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XM,XM,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Riparian Veg Mid Layer Cover,PHab boatable: riparian vegetation | PHab wadeable: riparian vegetation,,,,Same definition appears for multiple sample/record types,phab,1,2
2324,phab_XMH,XMH,Physical Habitat,NRSA 2324 Physical Habitat Metrics,Rip Mid Layer Herbaceous (Cover),PHab boatable: riparian vegetation | PHab wadeable: riparian vegetation,,,,Same definition appears for multiple sample/record types,phab,1,2
