cycle,source_dataset,indicator,database_style_key,epa_short_name,epa_definition_what_it_measures,sample_or_record_type,legal_values_format,range_low,range_high,metadata_name_column,convenience_prefix
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_GL,PCT_GL,Glide (% of reach),PHab boatable: channel habitat,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_GL,PCT_GL,Glide (% of reach),PHab wadeable: channel habitat,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_GR,PCT_GR,Thalweg substrate Gravel -- 16-64 mm (%),PHab boatable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_HP,PCT_HP,Bed Surface % Hardpan,PHab boatable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_HP,PCT_HP,Bed Surface % Hardpan,Phab wadeable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_OM,PCT_OM,Substrate Organic detritus -- (%),PHab boatable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_OM,PCT_OM,Substrate Organic detritus -- (%),PHab wadeable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_ORG,PCT_ORG,Substrate Wood or Detritus -- (%),PHab boatable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_ORG,PCT_ORG,Substrate Wood or Detritus -- (%),PHab wadeable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_OT,PCT_OT,Thalweg substrate Miscellaneous -- (%),PHab boatable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_OT,PCT_OT,Substrate Miscellaneous -- (%),PHab wadeable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_OVRB,PCT_OVRB,Ability to see over bank (% reach),PHab boatable: channel characteristics,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_POOL,PCT_POOL,Pools -- All Types (% of reach),PHab boatable: channel habitat,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_POOL,PCT_POOL,Pools -- All Types (% of reach),PHab wadeable: channel habitat,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_RC,PCT_RC,Substrate Concrete (%),PHab boatable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_RC,PCT_RC,Substrate Concrete (%),PHab wadeable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_RR,PCT_RR,Substrate Rough Bedrock (%),PHab boatable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_RR,PCT_RR,Substrate Rough Bedrock (%),PHab wadeable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_RS,PCT_RS,Substrate Smooth Bedrock (%),PHab boatable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_RS,PCT_RS,Substrate Smooth Bedrock (%),PHab wadeable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_SA,PCT_SA,Thalweg substrate Sand -- .06-2 mm (%),PHab boatable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_SA,PCT_SA,Substrate Sand -- .06-2 mm (%),PHab wadeable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_SAFN,PCT_SAFN,Bed Surface Percent Sand or smaller (<2.0mm),PHab boatable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_SAFN,PCT_SAFN,Bed Surface Percent Sand or smaller (<2.0mm),PHab wadeable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_SB,PCT_SB,Substrate Boulders -- 250-1000 mm (%),PHab boatable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_SB,PCT_SB,Substrate Boulders -- 250-1000 mm (%),PHab wadeable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_SFGF,PCT_SFGF,Bed Surface Fine Gravel or smaller (<16mm),PHab boatable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_SFGF,PCT_SFGF,Bed Surface Fine Gravel or smaller (<16mm),PHab wadeable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_SIDE,PCT_SIDE,Percent of reach with side Channels/Bkwtrs,PHab boatable: general,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_SIDE,PCT_SIDE,Percent of reach with side Channels/Bkwtrs,PHab wadeable: general,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_SLOW,PCT_SLOW,Percent of reach with Pool or Glide Habitat.,PHab boatable: channel habitat,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_SLOW,PCT_SLOW,Percent of reach with Pool or Glide Habitat.,PHab wadeable: channel habitat,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_WD,PCT_WD,Substrate Woody -- (%),PHab boatable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_WD,PCT_WD,Substrate Woody -- (%),PHab wadeable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_XB,PCT_XB,Substrate Boulders -- 1000-4000 mm (%),PHab boatable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCT_XB,PCT_XB,Substrate Boulders -- 1000-4000 mm (%),PHab wadeable: substrate characterization,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCTCLINOMETER,PCTCLINOMETER,Percent of slope values based on hand held clinometer,PHab boatable: slope and bearing,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PCTCLINOMETER,PCTCLINOMETER,Percent of slope values based on hand held clinometer,PHab wadeable: slope and bearing,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PROTOCOL,PROTOCOL,Field protocol used for site (BOATABLE/WADEABLE),,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PSTL_CODE,PSTL_CODE,"State two letter postal code for site sampled. 50 state postal codes plus AS, MP, GU, PR, VI for American Samoa, Commonwealth of Northern Marianas, Guam, Puerto Rico and Virgin Islands. No missing or \blank\"" values allowed.""",DESIGN,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_PUBLICATION_DATE,PUBLICATION_DATE,Date of data file publication,,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_REACHLEN,REACHLEN,Sample Reach Length (m),PHab boatable: general,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_REACHLEN,REACHLEN,Sample Reach Length (m),PHab wadeable: general,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_RP100,RP100,Mean Residual Depth at thalweg (cm),PHab boatable: residual pools,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_RP100,RP100,Mean Residual Depth at thalweg (cm),PHab wadeable: residual pools,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_RPGT50,RPGT50,Resid Pools >50cm deep (number/reach),PHab boatable: residual pools,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_RPGT50,RPGT50,Resid Pools >50cm deep (number/reach),PHab wadeable: residual pools,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_RPGT75,RPGT75,Resid Pools >75cm deep (number/reach),PHab boatable: residual pools,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_RPGT75,RPGT75,Resid Pools >75cm deep (number/reach),PHab wadeable: residual pools,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_RPMXDEP,RPMXDEP,Maximum residual depth in reach (m),PHab boatable: residual pools,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_RPMXDEP,RPMXDEP,Maximum residual depth in reach (cm),PHab wadeable: residual pools,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_RPXDEP,RPXDEP,Mean RP depth in reach (m/pool),PHab boatable: residual pools,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_RPXDEP,RPXDEP,Mean RP depth in reach (cm/pool),PHab wadeable: residual pools,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_SDDEPTH,SDDEPTH,Std Dev. of Thalweg Depth (m),PHab boatable: channel morphology,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_SDDEPTH,SDDEPTH,Std Dev. of Thalweg Depth (cm),PHab wadeable: channel morphology,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_SDDEPTH_CM,SDDEPTH_CM,Std Dev. of Thalweg Depth (cm),PHab boatable: channel morphology,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_SDDEPTH_CM,SDDEPTH_CM,Std Dev. of Thalweg Depth (cm),PHab wadeable: channel morphology,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_SDINC_H,SDINC_H,Channel Incision Ht.-Std. Dev. (m),PHab boatable: channel morphology,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_SDINC_H,SDINC_H,Channel Incision Ht.-Std. Dev. (m),PHab wadeable: channel morphology,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_SDWD_RAT,SDWD_RAT,Std Dev of Width/Depth Ratio (m/m),PHab boatable: channel morphology,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_SDWD_RAT,SDWD_RAT,Std Dev of Width/Depth Ratio (m/m),PHab wadeable: channel morphology,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_SDWIDTH,SDWIDTH,Std Dev. of Wetted Width (m),PHab boatable: channel morphology,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_SDWIDTH,SDWIDTH,Std Dev. of Wetted Width (m),PHab wadeable: channel morphology,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_SDWXD,SDWXD,Std Dev. of Wetted Width x Thalweg Depth (m2),PHab boatable: channel morphology,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_SDWXD,SDWXD,Std Dev. of Wetted Width x Thalweg Depth (m2),PHab wadeable: channel morphology,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_SINU,SINU,Sinuosity of sample reach.,PHab boatable: slope & bearing,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_SINU,SINU,Sinuosity of sample reach.,PHab wadeable: slope & bearing,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_SITE_ID,SITE_ID,"Site ID for the study and year sampled. Preferred form is NRSnn_MM-xxxxx where nn is current cycle year (04, 08, 13, 18, etc), MM is two letter state code, and xxxxx is between 10001 and 99999. No missing or \blank\"" values allowed.""",DESIGN,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_SITE_ID,SITE_ID,Site ID,VERIF,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_UID,UID,Unique site visit ID,,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_UNIQUE_ID,UNIQUE_ID,Unique site ID based on location that does not depend on year sampled or any other factor. Form is NRS_ss_nnnnn where ss state and nnnnn is number that starts at 10001. No missing values allowed.,,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_V1W_MSQ,V1W_MSQ,Bankful Channel woody debris (m3/m2),PHab boatable: large woody debris,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_V1W_MSQ,V1W_MSQ,Bankful Channel woody debris (m3/m2),PHab wadeable: large woody debris,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_V1WM100,V1WM100,Bankful channel woody debris (m3/100m),PHab boatable: large woody debris,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_V1WM100,V1WM100,Bankful channel woody debris (m3/100m),PHab wadeable: large woody debris,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_V2W_MSQ,V2W_MSQ,LWD vol in Bkf chnl& dry (m3/m2-SMLX),PHab boatable: large woody debris,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_V2W_MSQ,V2W_MSQ,LWD Vol in Bkf chnl (m3/m2-SMLX),PHab wadeable: large woody debris,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_V2WM100,V2WM100,LWD vol in Bkf chnl& dry (m3/100m-SMLX),PHab boatable: large woody debris,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_V2WM100,V2WM100,LWD Vol in Bkf chnl (m3/100m-SMLX),PHab wadeable: large woody debris,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_V4W_MSQ,V4W_MSQ,LWD vol in Bkf chnl & dry (m3/m2-LX),PHab boatable: large woody debris,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_V4W_MSQ,V4W_MSQ,LWD Vol in Bkf chnl (m3/m2-LX),PHab wadeable: large woody debris,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_V4WM100,V4WM100,LWD vol in Bkf chnl & dry (m3/100m-LX),PHab boatable: large woody debris,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_V4WM100,V4WM100,LWD Vol in Bkf chnl (m3/100m-LX),PHab wadeable: large woody debris,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_VISIT_NO,VISIT_NO,Number identifying which visit this is,VERIF,|1|2,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1_HAG,W1_HAG,Human Agricultural Influence Index(distance-wtd tally of types and presence,PHab boatable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1_HAG,W1_HAG,Human Agricultural Influence Index(distance-wtd tally of types and presence,PHab wadeable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1_HALL,W1_HALL,Human Disturbance Index(distance-wtd tally of types and presence used for condition,PHAB,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1_HALL,W1_HALL,Human Disturbance Index(distance-wtd tally of types and presence,PHab boatable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1_HALL,W1_HALL,Human Disturbance Index(distance-wtd tally of types and presence,PHab wadeable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1_HNOAG,W1_HNOAG,Human Non-Agricultural Disturbance Index (distance weighted tally of types and presence),PHab boatable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1_HNOAG,W1_HNOAG,Human Non-Agricultural Disturbance Index (distance weighted tally of types and presence),PHab wadeable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_BLDG,W1H_BLDG,Rip Dist--Buildings (ProxWt Pres),PHab boatable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_BLDG,W1H_BLDG,Rip Dist--Buildings (ProxWt Pres),PHab wadeable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_CROP,W1H_CROP,Near Channel Human Dist : Row Crops (distance-wtd tally of presence,PHab boatable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_CROP,W1H_CROP,Near Channel Human Dist : Row Crops (distance-wtd tally of presence,PHab wadeable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_LDFL,W1H_LDFL,Rip Dist--Trash/Landfill (ProxWt Pres),PHab boatable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_LDFL,W1H_LDFL,Rip Dist--Trash/Landfill (ProxWt Pres),PHab wadeable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_LOG,W1H_LOG,Rip Dist--Logging Activity (ProxWt Pres),PHab boatable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_LOG,W1H_LOG,Rip Dist--Logging Activity (ProxWt Pres),PHab wadeable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_MINE,W1H_MINE,Rip Dist--Mining Activity (ProxWt Pres),PHab boatable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_MINE,W1H_MINE,Rip Dist--Mining Activity (ProxWt Pres),PHab wadeable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_PARK,W1H_PARK,Rip Dist--Lawn/Park (ProxWt Pres),PHab boatable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_PARK,W1H_PARK,Rip Dist--Lawn/Park (ProxWt Pres),PHab wadeable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_PIPE,W1H_PIPE,Rip Dist--Pipes infl/effl (ProxWt Pres),PHab boatable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_PIPE,W1H_PIPE,Rip Dist--Pipes infl/effl (ProxWt Pres),PHab wadeable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_PSTR,W1H_PSTR,Rip Dist--Pasture/Hayfield (ProxWt Pres),PHab boatable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_PSTR,W1H_PSTR,Rip Dist--Pasture/Hayfield (ProxWt Pres),PHab wadeable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_PVMT,W1H_PVMT,Rip Dist--Pavement (ProxWt Pres),PHab boatable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_PVMT,W1H_PVMT,Rip Dist--Pavement (ProxWt Pres),PHab wadeable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_ROAD,W1H_ROAD,Rip Dist--Road/Railroad (ProxWt Pres),PHab boatable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_ROAD,W1H_ROAD,Rip Dist--Road/Railroad (ProxWt Pres),PHab wadeable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_WALL,W1H_WALL,Near Channel Human Dist : Walls/dikes/revetments(distance-wtd tally of presence,PHab boatable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_W1H_WALL,W1H_WALL,Near Channel Human Dist : Walls/dikes/revetments(distance-wtd tally of presence,PHab wadeable: human disturbance,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_XBEARING,XBEARING,Mean Flow Direction of reach (degrees),PHab boatable: slope & bearing,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_XBEARING,XBEARING,Mean Flow Direction of reach (degrees),PHab wadeable: slope & bearing,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_XBKA,XBKA,Bank Angle--mean (degrees),PHab wadeable: bank morphology,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_XBKF_H,XBKF_H,Mean Bankfull Height above wetted channel (m),PHab boatable: channel morphology,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_XBKF_H,XBKF_H,Mean Bankfull Height above wetted channel (m),PHab wadeable: channel morphology,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_XBKF_W,XBKF_W,Mean Bankfull Width (m),PHab boatable: channel morphology,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_XBKF_W,XBKF_W,Mean Bankfull Width (m),PHab wadeable: channel morphology,,,,COLUMN_NAME,phab
2324,NRSA 2324 Physical Habitat Metrics,Physical Habitat,phab_XC,XC,Canopy Mean Areal Cover proportion,PHab boatable: riparian vegetation,,,,COLUMN_NAME,phab
